job_id,topology,p_ws,gamma,epsilon,init_dist,run,n_clusters,polarised,std_opinion,mean_cluster_size,max_cluster_frac,convergence_step
22280,ws,0.5,5.0,0.3,bimodal,30,2,True,0.29694890195685064,500.0,0.5,1000
22281,ws,0.5,5.0,0.3,bimodal,31,2,True,0.2997484543268181,500.0,0.5,1000
22282,ws,0.5,5.0,0.3,bimodal,32,2,True,0.301501035997427,500.0,0.5,1000
22283,ws,0.5,5.0,0.3,bimodal,33,2,True,0.2980478938074986,500.0,0.5,1000
22284,ws,0.5,5.0,0.3,bimodal,34,2,True,0.2972007610282335,500.0,0.5,1000
22285,ws,0.5,5.0,0.3,bimodal,35,2,True,0.29784859114765355,500.0,0.5,1000
22286,ws,0.5,5.0,0.3,bimodal,36,2,True,0.2991406978321073,500.0,0.5,1000
22287,ws,0.5,5.0,0.3,bimodal,37,2,True,0.2957168514883565,500.0,0.5,1000
22288,ws,0.5,5.0,0.3,bimodal,38,2,True,0.3000459300400481,500.0,0.5,1000
22289,ws,0.5,5.0,0.3,bimodal,39,2,True,0.2997416639893142,500.0,0.5,1000
22290,ws,0.5,5.0,0.3,bimodal,40,2,True,0.3027184853819365,500.0,0.5,1000
22291,ws,0.5,5.0,0.3,bimodal,41,2,True,0.2982145727081018,500.0,0.5,1000
22292,ws,0.5,5.0,0.3,bimodal,42,2,True,0.2978382489163545,500.0,0.5,1000
22293,ws,0.5,5.0,0.3,bimodal,43,2,True,0.29915003264457385,500.0,0.5,1000
22294,ws,0.5,5.0,0.3,bimodal,44,2,True,0.2963730111567924,500.0,0.5,1000
22295,ws,0.5,5.0,0.3,bimodal,45,2,True,0.3025170236333415,500.0,0.5,1000
22296,ws,0.5,5.0,0.3,bimodal,46,2,True,0.3017493468531342,500.0,0.5,1000
22297,ws,0.5,5.0,0.3,bimodal,47,2,True,0.3004867945953088,500.0,0.5,1000
22298,ws,0.5,5.0,0.3,bimodal,48,2,True,0.29495135179631055,500.0,0.5,1000
22299,ws,0.5,5.0,0.3,bimodal,49,2,True,0.30034461322094497,500.0,0.5,1000
22300,ws,0.5,5.0,0.4,uniform,0,2,True,0.023750652901693908,500.0,0.997,1000
22301,ws,0.5,5.0,0.4,uniform,1,2,True,0.014830605884055487,500.0,0.999,1000
22302,ws,0.5,5.0,0.4,uniform,2,2,True,0.02257118932976127,500.0,0.998,1000
22303,ws,0.5,5.0,0.4,uniform,3,2,True,0.020443404077090548,500.0,0.998,1000
22304,ws,0.5,5.0,0.4,uniform,4,3,True,0.026361566639810898,333.3333333333333,0.997,1000
22305,ws,0.5,5.0,0.4,uniform,5,2,True,0.015286392449778596,500.0,0.999,1000
22306,ws,0.5,5.0,0.4,uniform,6,2,True,0.014952025352787167,500.0,0.999,1000
22307,ws,0.5,5.0,0.4,uniform,7,2,True,0.014442896450829393,500.0,0.999,1000
22308,ws,0.5,5.0,0.4,uniform,8,2,True,0.0161618342268919,500.0,0.999,1000
22309,ws,0.5,5.0,0.4,uniform,9,2,True,0.027955637434796277,500.0,0.996,1000
22310,ws,0.5,5.0,0.4,uniform,10,2,True,0.02562202616556054,500.0,0.997,1000
22311,ws,0.5,5.0,0.4,uniform,11,3,True,0.02197305612780194,333.3333333333333,0.998,1000
22312,ws,0.5,5.0,0.4,uniform,12,3,True,0.03353877799856619,333.3333333333333,0.995,1000
22313,ws,0.5,5.0,0.4,uniform,13,2,True,0.02488042532053594,500.0,0.997,1000
22314,ws,0.5,5.0,0.4,uniform,14,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22315,ws,0.5,5.0,0.4,uniform,15,2,True,0.020692930428583934,500.0,0.998,1000
22316,ws,0.5,5.0,0.4,uniform,16,2,True,0.015089312303511914,500.0,0.999,1000
22317,ws,0.5,5.0,0.4,uniform,17,2,True,0.022139016038768694,500.0,0.998,1000
22318,ws,0.5,5.0,0.4,uniform,18,3,True,0.021109190856490344,333.3333333333333,0.998,1000
22319,ws,0.5,5.0,0.4,uniform,19,2,True,0.015573697886525356,500.0,0.999,1000
22320,ws,0.5,5.0,0.4,uniform,20,2,True,0.015487068380904316,500.0,0.999,1000
22321,ws,0.5,5.0,0.4,uniform,21,2,True,0.021026334017760995,500.0,0.998,1000
22322,ws,0.5,5.0,0.4,uniform,22,2,True,0.01506019790607837,500.0,0.999,1000
22323,ws,0.5,5.0,0.4,uniform,23,3,True,0.03126861305150338,333.3333333333333,0.995,1000
22324,ws,0.5,5.0,0.4,uniform,24,3,True,0.03232995940685615,333.3333333333333,0.995,1000
22325,ws,0.5,5.0,0.4,uniform,25,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22326,ws,0.5,5.0,0.4,uniform,26,3,True,0.04326933134499148,333.3333333333333,0.99,1000
22327,ws,0.5,5.0,0.4,uniform,27,3,True,0.03319041105245907,333.3333333333333,0.995,1000
22328,ws,0.5,5.0,0.4,uniform,28,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22329,ws,0.5,5.0,0.4,uniform,29,2,True,0.0270108703557341,500.0,0.997,1000
22330,ws,0.5,5.0,0.4,uniform,30,2,True,0.02172572863255623,500.0,0.998,1000
22331,ws,0.5,5.0,0.4,uniform,31,2,True,0.022426990046311827,500.0,0.998,1000
22332,ws,0.5,5.0,0.4,uniform,32,3,True,0.02960673908844056,333.3333333333333,0.996,1000
22333,ws,0.5,5.0,0.4,uniform,33,2,True,0.026769484668171084,500.0,0.997,1000
22334,ws,0.5,5.0,0.4,uniform,34,3,True,0.03250224612641117,333.3333333333333,0.995,1000
22335,ws,0.5,5.0,0.4,uniform,35,2,True,0.029894026344667535,500.0,0.996,1000
22336,ws,0.5,5.0,0.4,uniform,36,3,True,0.025914739401181004,333.3333333333333,0.997,1000
22337,ws,0.5,5.0,0.4,uniform,37,3,True,0.025986202357756352,333.3333333333333,0.997,1000
22338,ws,0.5,5.0,0.4,uniform,38,2,True,0.015733190914618635,500.0,0.999,1000
22339,ws,0.5,5.0,0.4,uniform,39,2,True,0.01582153758083389,500.0,0.999,1000
22340,ws,0.5,5.0,0.4,uniform,40,3,True,0.02988475779500029,333.3333333333333,0.996,1000
22341,ws,0.5,5.0,0.4,uniform,41,3,True,0.027065584293655874,333.3333333333333,0.997,1000
22342,ws,0.5,5.0,0.4,uniform,42,3,True,0.030197136965820073,333.3333333333333,0.996,1000
22343,ws,0.5,5.0,0.4,uniform,43,3,True,0.021019312821011115,333.3333333333333,0.998,1000
22344,ws,0.5,5.0,0.4,uniform,44,2,True,0.015626877346204333,500.0,0.999,1000
22345,ws,0.5,5.0,0.4,uniform,45,2,True,0.014843888869723964,500.0,0.999,1000
22346,ws,0.5,5.0,0.4,uniform,46,2,True,0.024673753750356704,500.0,0.997,1000
22347,ws,0.5,5.0,0.4,uniform,47,2,True,0.012674116318055133,500.0,0.999,1000
22348,ws,0.5,5.0,0.4,uniform,48,3,True,0.03604971754019549,333.3333333333333,0.994,1000
22349,ws,0.5,5.0,0.4,uniform,49,2,True,0.014706497393921575,500.0,0.999,1000
22350,ws,0.5,5.0,0.4,bimodal,0,2,True,0.2942939054887243,500.0,0.501,1000
22351,ws,0.5,5.0,0.4,bimodal,1,2,True,0.29491663595435874,500.0,0.501,1000
22352,ws,0.5,5.0,0.4,bimodal,2,2,True,0.3026770869340008,500.0,0.5,1000
22353,ws,0.5,5.0,0.4,bimodal,3,2,True,0.2996915574342077,500.0,0.5,1000
22354,ws,0.5,5.0,0.4,bimodal,4,2,True,0.3002502043063538,500.0,0.501,1000
22355,ws,0.5,5.0,0.4,bimodal,5,2,True,0.30053246443983117,500.0,0.5,1000
22356,ws,0.5,5.0,0.4,bimodal,6,2,True,0.3009047933212246,500.0,0.501,1000
22357,ws,0.5,5.0,0.4,bimodal,7,2,True,0.29711792958352706,500.0,0.5,1000
22358,ws,0.5,5.0,0.4,bimodal,8,2,True,0.3017969312239834,500.0,0.5,1000
22359,ws,0.5,5.0,0.4,bimodal,9,2,True,0.29787694888091243,500.0,0.5,1000
22360,ws,0.5,5.0,0.4,bimodal,10,2,True,0.29729085673928046,500.0,0.5,1000
22361,ws,0.5,5.0,0.4,bimodal,11,2,True,0.3024718594159033,500.0,0.5,1000
22362,ws,0.5,5.0,0.4,bimodal,12,2,True,0.29514340199351524,500.0,0.5,1000
22363,ws,0.5,5.0,0.4,bimodal,13,2,True,0.29716325675296507,500.0,0.5,1000
22364,ws,0.5,5.0,0.4,bimodal,14,2,True,0.2954107918384491,500.0,0.5,1000
22365,ws,0.5,5.0,0.4,bimodal,15,2,True,0.29890169058172633,500.0,0.5,1000
22366,ws,0.5,5.0,0.4,bimodal,16,2,True,0.2959878356600333,500.0,0.5,1000
22367,ws,0.5,5.0,0.4,bimodal,17,2,True,0.2977598494880837,500.0,0.5,1000
22368,ws,0.5,5.0,0.4,bimodal,18,2,True,0.29925956832062495,500.0,0.5,1000
22369,ws,0.5,5.0,0.4,bimodal,19,2,True,0.30267110265131353,500.0,0.501,1000
22370,ws,0.5,5.0,0.4,bimodal,20,2,True,0.3007357352768529,500.0,0.5,1000
22371,ws,0.5,5.0,0.4,bimodal,21,2,True,0.2986676410967365,500.0,0.501,1000
22372,ws,0.5,5.0,0.4,bimodal,22,2,True,0.29703141705224895,500.0,0.5,1000
22373,ws,0.5,5.0,0.4,bimodal,23,2,True,0.2973076307158383,500.0,0.5,1000
22374,ws,0.5,5.0,0.4,bimodal,24,2,True,0.29661194318197204,500.0,0.5,1000
22375,ws,0.5,5.0,0.4,bimodal,25,2,True,0.2955260552837847,500.0,0.5,1000
22376,ws,0.5,5.0,0.4,bimodal,26,2,True,0.29616601766419576,500.0,0.5,1000
22377,ws,0.5,5.0,0.4,bimodal,27,2,True,0.3013976002697418,500.0,0.501,1000
22378,ws,0.5,5.0,0.4,bimodal,28,2,True,0.29386991950978875,500.0,0.5,1000
22379,ws,0.5,5.0,0.4,bimodal,29,2,True,0.29865064554115084,500.0,0.501,1000
22380,ws,0.5,5.0,0.4,bimodal,30,2,True,0.3021837745672972,500.0,0.5,1000
22381,ws,0.5,5.0,0.4,bimodal,31,2,True,0.29097780766815806,500.0,0.503,1000
22382,ws,0.5,5.0,0.4,bimodal,32,2,True,0.2960826689139708,500.0,0.5,1000
22383,ws,0.5,5.0,0.4,bimodal,33,2,True,0.2993950821527394,500.0,0.5,1000
22384,ws,0.5,5.0,0.4,bimodal,34,2,True,0.2998452761155506,500.0,0.5,1000
22385,ws,0.5,5.0,0.4,bimodal,35,2,True,0.29676803975318905,500.0,0.5,1000
22386,ws,0.5,5.0,0.4,bimodal,36,2,True,0.3021718306679631,500.0,0.5,1000
22387,ws,0.5,5.0,0.4,bimodal,37,2,True,0.2991027252552872,500.0,0.5,1000
22388,ws,0.5,5.0,0.4,bimodal,38,2,True,0.30350737650981446,500.0,0.5,1000
22389,ws,0.5,5.0,0.4,bimodal,39,2,True,0.3001879744116135,500.0,0.5,1000
22390,ws,0.5,5.0,0.4,bimodal,40,2,True,0.3028382075672657,500.0,0.5,1000
22391,ws,0.5,5.0,0.4,bimodal,41,2,True,0.300126052110743,500.0,0.501,1000
22392,ws,0.5,5.0,0.4,bimodal,42,2,True,0.298761741298441,500.0,0.501,1000
22393,ws,0.5,5.0,0.4,bimodal,43,2,True,0.3024794128081696,500.0,0.5,1000
22394,ws,0.5,5.0,0.4,bimodal,44,2,True,0.2971457348769189,500.0,0.5,1000
22395,ws,0.5,5.0,0.4,bimodal,45,2,True,0.3020007864827524,500.0,0.5,1000
22396,ws,0.5,5.0,0.4,bimodal,46,2,True,0.3009113761306601,500.0,0.5,1000
22397,ws,0.5,5.0,0.4,bimodal,47,2,True,0.29928574160126764,500.0,0.502,1000
22398,ws,0.5,5.0,0.4,bimodal,48,2,True,0.2936481360839981,500.0,0.505,1000
22399,ws,0.5,5.0,0.4,bimodal,49,2,True,0.30164975812860684,500.0,0.5,1000
22400,ws,0.5,5.0,0.5,uniform,0,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22401,ws,0.5,5.0,0.5,uniform,1,1,False,5.551115123125783e-17,1000.0,1.0,1000
22402,ws,0.5,5.0,0.5,uniform,2,1,False,2.220446049250313e-16,1000.0,1.0,1000
22403,ws,0.5,5.0,0.5,uniform,3,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22404,ws,0.5,5.0,0.5,uniform,4,1,False,2.220446049250313e-16,1000.0,1.0,1000
22405,ws,0.5,5.0,0.5,uniform,5,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22406,ws,0.5,5.0,0.5,uniform,6,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22407,ws,0.5,5.0,0.5,uniform,7,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22408,ws,0.5,5.0,0.5,uniform,8,1,False,2.220446049250313e-16,1000.0,1.0,1000
22409,ws,0.5,5.0,0.5,uniform,9,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22410,ws,0.5,5.0,0.5,uniform,10,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22411,ws,0.5,5.0,0.5,uniform,11,1,False,5.551115123125783e-17,1000.0,1.0,1000
22412,ws,0.5,5.0,0.5,uniform,12,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22413,ws,0.5,5.0,0.5,uniform,13,1,False,5.551115123125783e-17,1000.0,1.0,1000
22414,ws,0.5,5.0,0.5,uniform,14,1,False,2.220446049250313e-16,1000.0,1.0,1000
22415,ws,0.5,5.0,0.5,uniform,15,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22416,ws,0.5,5.0,0.5,uniform,16,1,False,5.551115123125783e-17,1000.0,1.0,1000
22417,ws,0.5,5.0,0.5,uniform,17,1,False,5.551115123125783e-17,1000.0,1.0,1000
22418,ws,0.5,5.0,0.5,uniform,18,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22419,ws,0.5,5.0,0.5,uniform,19,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22420,ws,0.5,5.0,0.5,uniform,20,1,False,5.551115123125783e-17,1000.0,1.0,1000
22421,ws,0.5,5.0,0.5,uniform,21,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22422,ws,0.5,5.0,0.5,uniform,22,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22423,ws,0.5,5.0,0.5,uniform,23,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22424,ws,0.5,5.0,0.5,uniform,24,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22425,ws,0.5,5.0,0.5,uniform,25,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22426,ws,0.5,5.0,0.5,uniform,26,1,False,0.0,1000.0,1.0,1000
22427,ws,0.5,5.0,0.5,uniform,27,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22428,ws,0.5,5.0,0.5,uniform,28,2,True,0.016739860449330214,500.0,0.999,1000
22429,ws,0.5,5.0,0.5,uniform,29,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22430,ws,0.5,5.0,0.5,uniform,30,1,False,2.220446049250313e-16,1000.0,1.0,1000
22431,ws,0.5,5.0,0.5,uniform,31,1,False,5.551115123125783e-17,1000.0,1.0,1000
22432,ws,0.5,5.0,0.5,uniform,32,1,False,5.551115123125783e-17,1000.0,1.0,1000
22433,ws,0.5,5.0,0.5,uniform,33,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22434,ws,0.5,5.0,0.5,uniform,34,1,False,2.220446049250313e-16,1000.0,1.0,1000
22435,ws,0.5,5.0,0.5,uniform,35,1,False,2.220446049250313e-16,1000.0,1.0,1000
22436,ws,0.5,5.0,0.5,uniform,36,1,False,2.220446049250313e-16,1000.0,1.0,1000
22437,ws,0.5,5.0,0.5,uniform,37,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22438,ws,0.5,5.0,0.5,uniform,38,1,False,0.0,1000.0,1.0,1000
22439,ws,0.5,5.0,0.5,uniform,39,1,False,0.0,1000.0,1.0,1000
22440,ws,0.5,5.0,0.5,uniform,40,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22441,ws,0.5,5.0,0.5,uniform,41,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22442,ws,0.5,5.0,0.5,uniform,42,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22443,ws,0.5,5.0,0.5,uniform,43,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22444,ws,0.5,5.0,0.5,uniform,44,1,False,5.551115123125783e-17,1000.0,1.0,1000
22445,ws,0.5,5.0,0.5,uniform,45,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22446,ws,0.5,5.0,0.5,uniform,46,1,False,2.220446049250313e-16,1000.0,1.0,1000
22447,ws,0.5,5.0,0.5,uniform,47,1,False,2.220446049250313e-16,1000.0,1.0,1000
22448,ws,0.5,5.0,0.5,uniform,48,1,False,2.220446049250313e-16,1000.0,1.0,1000
22449,ws,0.5,5.0,0.5,uniform,49,1,False,0.0,1000.0,1.0,1000
22450,ws,0.5,5.0,0.5,bimodal,0,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22451,ws,0.5,5.0,0.5,bimodal,1,1,False,0.0,1000.0,1.0,1000
22452,ws,0.5,5.0,0.5,bimodal,2,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22453,ws,0.5,5.0,0.5,bimodal,3,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22454,ws,0.5,5.0,0.5,bimodal,4,1,False,0.0,1000.0,1.0,1000
22455,ws,0.5,5.0,0.5,bimodal,5,2,True,0.2906895728426915,500.0,0.511,1000
22456,ws,0.5,5.0,0.5,bimodal,6,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22457,ws,0.5,5.0,0.5,bimodal,7,2,True,0.2960549561044194,500.0,0.501,1000
22458,ws,0.5,5.0,0.5,bimodal,8,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22459,ws,0.5,5.0,0.5,bimodal,9,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22460,ws,0.5,5.0,0.5,bimodal,10,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22461,ws,0.5,5.0,0.5,bimodal,11,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22462,ws,0.5,5.0,0.5,bimodal,12,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22463,ws,0.5,5.0,0.5,bimodal,13,1,False,5.551115123125783e-17,1000.0,1.0,1000
22464,ws,0.5,5.0,0.5,bimodal,14,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22465,ws,0.5,5.0,0.5,bimodal,15,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22466,ws,0.5,5.0,0.5,bimodal,16,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22467,ws,0.5,5.0,0.5,bimodal,17,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22468,ws,0.5,5.0,0.5,bimodal,18,1,False,2.220446049250313e-16,1000.0,1.0,1000
22469,ws,0.5,5.0,0.5,bimodal,19,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22470,ws,0.5,5.0,0.5,bimodal,20,1,False,2.7755575615628914e-16,1000.0,1.0,1000
22471,ws,0.5,5.0,0.5,bimodal,21,1,False,2.220446049250313e-16,1000.0,1.0,1000
22472,ws,0.5,5.0,0.5,bimodal,22,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22473,ws,0.5,5.0,0.5,bimodal,23,1,False,2.220446049250313e-16,1000.0,1.0,1000
22474,ws,0.5,5.0,0.5,bimodal,24,1,False,2.7755575615628914e-16,1000.0,1.0,1000
22475,ws,0.5,5.0,0.5,bimodal,25,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22476,ws,0.5,5.0,0.5,bimodal,26,1,False,5.551115123125783e-17,1000.0,1.0,1000
22477,ws,0.5,5.0,0.5,bimodal,27,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22478,ws,0.5,5.0,0.5,bimodal,28,2,True,0.293503604172281,500.0,0.504,1000
22479,ws,0.5,5.0,0.5,bimodal,29,1,False,5.551115123125783e-17,1000.0,1.0,1000
22480,ws,0.5,5.0,0.5,bimodal,30,1,False,2.220446049250313e-16,1000.0,1.0,1000
22481,ws,0.5,5.0,0.5,bimodal,31,2,True,0.2945031207650993,500.0,0.504,1000
22482,ws,0.5,5.0,0.5,bimodal,32,1,False,2.220446049250313e-16,1000.0,1.0,1000
22483,ws,0.5,5.0,0.5,bimodal,33,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22484,ws,0.5,5.0,0.5,bimodal,34,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22485,ws,0.5,5.0,0.5,bimodal,35,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22486,ws,0.5,5.0,0.5,bimodal,36,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22487,ws,0.5,5.0,0.5,bimodal,37,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22488,ws,0.5,5.0,0.5,bimodal,38,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22489,ws,0.5,5.0,0.5,bimodal,39,1,False,5.551115123125783e-17,1000.0,1.0,1000
22490,ws,0.5,5.0,0.5,bimodal,40,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22491,ws,0.5,5.0,0.5,bimodal,41,1,False,0.0,1000.0,1.0,1000
22492,ws,0.5,5.0,0.5,bimodal,42,1,False,1.6653345369377348e-16,1000.0,1.0,1000
22493,ws,0.5,5.0,0.5,bimodal,43,2,True,0.29070340702027403,500.0,0.501,1000
22494,ws,0.5,5.0,0.5,bimodal,44,1,False,2.220446049250313e-16,1000.0,1.0,1000
22495,ws,0.5,5.0,0.5,bimodal,45,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22496,ws,0.5,5.0,0.5,bimodal,46,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22497,ws,0.5,5.0,0.5,bimodal,47,1,False,2.220446049250313e-16,1000.0,1.0,1000
22498,ws,0.5,5.0,0.5,bimodal,48,1,False,1.1102230246251565e-16,1000.0,1.0,1000
22499,ws,0.5,5.0,0.5,bimodal,49,1,False,0.0,1000.0,1.0,1000
22500,ws,1.0,0.0,0.1,uniform,0,10,True,0.27172118007320717,100.0,0.245,1000
22501,ws,1.0,0.0,0.1,uniform,1,10,True,0.2691681835141224,100.0,0.351,1000
22502,ws,1.0,0.0,0.1,uniform,2,10,True,0.2812926321872627,100.0,0.255,1000
22503,ws,1.0,0.0,0.1,uniform,3,10,True,0.26976282737127594,100.0,0.311,1000
22504,ws,1.0,0.0,0.1,uniform,4,10,True,0.28043255255357197,100.0,0.293,1000
22505,ws,1.0,0.0,0.1,uniform,5,10,True,0.2769622182963628,100.0,0.247,1000
22506,ws,1.0,0.0,0.1,uniform,6,10,True,0.27419929569135715,100.0,0.341,1000
22507,ws,1.0,0.0,0.1,uniform,7,10,True,0.28455675777031564,100.0,0.278,1000
22508,ws,1.0,0.0,0.1,uniform,8,10,True,0.27205413685169777,100.0,0.373,1000
22509,ws,1.0,0.0,0.1,uniform,9,10,True,0.275597481286281,100.0,0.299,1000
22510,ws,1.0,0.0,0.1,uniform,10,10,True,0.27368405836699267,100.0,0.255,1000
22511,ws,1.0,0.0,0.1,uniform,11,10,True,0.2765648943734366,100.0,0.34,1000
22512,ws,1.0,0.0,0.1,uniform,12,10,True,0.2730392295313208,100.0,0.299,1000
22513,ws,1.0,0.0,0.1,uniform,13,10,True,0.2808559384440328,100.0,0.291,1000
22514,ws,1.0,0.0,0.1,uniform,14,10,True,0.2806470589817278,100.0,0.253,1000
22515,ws,1.0,0.0,0.1,uniform,15,10,True,0.2676791104593208,100.0,0.278,1000
22516,ws,1.0,0.0,0.1,uniform,16,10,True,0.2848515908160137,100.0,0.3,1000
22517,ws,1.0,0.0,0.1,uniform,17,10,True,0.2849662657524157,100.0,0.273,1000
22518,ws,1.0,0.0,0.1,uniform,18,10,True,0.2720060181383568,100.0,0.343,1000
22519,ws,1.0,0.0,0.1,uniform,19,10,True,0.2786087966774204,100.0,0.357,1000
22520,ws,1.0,0.0,0.1,uniform,20,10,True,0.27697131863231367,100.0,0.306,2000
22521,ws,1.0,0.0,0.1,uniform,21,10,True,0.28505321112894844,100.0,0.284,1000
22522,ws,1.0,0.0,0.1,uniform,22,10,True,0.28821924733839605,100.0,0.304,1000
22523,ws,1.0,0.0,0.1,uniform,23,10,True,0.2807315690380498,100.0,0.333,1000
22524,ws,1.0,0.0,0.1,uniform,24,10,True,0.2752892504218937,100.0,0.246,1000
22525,ws,1.0,0.0,0.1,uniform,25,10,True,0.27605398095770983,100.0,0.384,2000
22526,ws,1.0,0.0,0.1,uniform,26,10,True,0.273385872467149,100.0,0.387,1000
22527,ws,1.0,0.0,0.1,uniform,27,10,True,0.27714292145305297,100.0,0.317,1000
22528,ws,1.0,0.0,0.1,uniform,28,10,True,0.270769210079591,100.0,0.313,1000
22529,ws,1.0,0.0,0.1,uniform,29,10,True,0.27737206095323513,100.0,0.311,1000
22530,ws,1.0,0.0,0.1,uniform,30,10,True,0.2770485945548077,100.0,0.236,1000
22531,ws,1.0,0.0,0.1,uniform,31,10,True,0.28188405322857907,100.0,0.314,1000
22532,ws,1.0,0.0,0.1,uniform,32,10,True,0.28402691924591994,100.0,0.253,1000
22533,ws,1.0,0.0,0.1,uniform,33,10,True,0.270757908864399,100.0,0.301,1000
22534,ws,1.0,0.0,0.1,uniform,34,10,True,0.27659097373389224,100.0,0.31,1000
22535,ws,1.0,0.0,0.1,uniform,35,10,True,0.28062397875576356,100.0,0.271,1000
22536,ws,1.0,0.0,0.1,uniform,36,10,True,0.2810536565386094,100.0,0.267,1000
22537,ws,1.0,0.0,0.1,uniform,37,10,True,0.2880677666053366,100.0,0.222,1000
22538,ws,1.0,0.0,0.1,uniform,38,10,True,0.27877699869971395,100.0,0.343,1000
22539,ws,1.0,0.0,0.1,uniform,39,10,True,0.27614067704958745,100.0,0.287,1000
22540,ws,1.0,0.0,0.1,uniform,40,10,True,0.26800920189319266,100.0,0.316,1000
22541,ws,1.0,0.0,0.1,uniform,41,10,True,0.2689168224941063,100.0,0.344,1000
22542,ws,1.0,0.0,0.1,uniform,42,10,True,0.2737467910870974,100.0,0.31,1000
22543,ws,1.0,0.0,0.1,uniform,43,10,True,0.27222430284643234,100.0,0.358,1000
22544,ws,1.0,0.0,0.1,uniform,44,10,True,0.2749870089661005,100.0,0.346,1000
22545,ws,1.0,0.0,0.1,uniform,45,10,True,0.28345570797605163,100.0,0.265,1000
22546,ws,1.0,0.0,0.1,uniform,46,10,True,0.2838953230951522,100.0,0.298,2000
22547,ws,1.0,0.0,0.1,uniform,47,10,True,0.2783850843703125,100.0,0.287,1000
22548,ws,1.0,0.0,0.1,uniform,48,10,True,0.27815657081741996,100.0,0.346,1000
22549,ws,1.0,0.0,0.1,uniform,49,10,True,0.2775034840117513,100.0,0.275,1000
22550,ws,1.0,0.0,0.1,bimodal,0,6,True,0.29830378035919913,166.66666666666666,0.492,1000
22551,ws,1.0,0.0,0.1,bimodal,1,6,True,0.30085171914373227,166.66666666666666,0.492,1000
22552,ws,1.0,0.0,0.1,bimodal,2,6,True,0.3003909523487014,166.66666666666666,0.49,1000
22553,ws,1.0,0.0,0.1,bimodal,3,7,True,0.3032859321524528,142.85714285714286,0.487,1000
22554,ws,1.0,0.0,0.1,bimodal,4,6,True,0.29919682151140875,166.66666666666666,0.49,1000
22555,ws,1.0,0.0,0.1,bimodal,5,6,True,0.2986595117666705,166.66666666666666,0.492,1000
22556,ws,1.0,0.0,0.1,bimodal,6,6,True,0.30202638504529106,166.66666666666666,0.49,1000
22557,ws,1.0,0.0,0.1,bimodal,7,6,True,0.301063191753266,166.66666666666666,0.488,1000
22558,ws,1.0,0.0,0.1,bimodal,8,6,True,0.3014065871609111,166.66666666666666,0.489,1000
